# -------------------------------------------------------;;;;;;;;;
# App: com.ichi2.anki, date: 20141212-20150112;;;;;;;;;
# -------------------------------------------------------;;;;;;;;;
;;;;;;;;;
date;country;current_device_installs;daily_device_installs;daily_device_uninstalls;daily_device_upgrades;current_user_installs;total_user_installs;daily_user_installs;daily_user_uninstalls
20150106;NL;5205;26;11;0;4490;9309;19;11
20150106;NI;57;1;1;0;49;139;1;1
20150106;NG;205;1;4;0;186;479;1;4
20150106;NE;3;0;0;0;3;20;0;0
20150106;NC;30;0;0;0;24;35;0;0
20150106;NA;28;0;0;0;23;51;0;0
20150106;MZ;38;0;0;0;37;62;0;0
20150106;MY;1760;13;8;1;1583;4418;12;8
20150106;MX;2265;21;10;1;2015;6146;20;8
20150106;MW;10;0;0;0;10;22;0;0
20150106;MV;16;0;0;0;16;56;0;0
20150106;MU;64;0;0;0;51;151;0;0
20150106;MT;80;1;0;0;74;188;1;0
20150106;MS;1;0;0;0;0;2;0;0
20150106;MR;1;0;0;0;1;18;0;0
20150106;MQ;22;0;0;0;17;36;0;0
20150106;MP;6;0;0;0;5;11;0;0
20150106;MO;106;0;0;0;97;286;0;0
20150106;MN;85;1;0;0;78;265;1;0
20150106;MM;116;1;1;0;100;214;1;1
20150106;ML;10;0;0;0;8;62;0;0
20150106;MK;102;0;1;0;90;244;0;1
20150106;MH;2;0;0;0;2;3;0;0
20150106;MG;20;0;0;0;19;74;0;0
20150106;ME;52;0;1;0;46;109;0;1
20150106;MD;207;2;1;0;200;509;1;1
20150106;MC;1;0;0;0;1;5;0;0
20150106;MA;392;3;2;0;348;1640;3;2
20150106;LY;51;0;0;0;49;138;0;0
20150106;LV;530;3;0;0;458;953;2;0
20150106;LU;241;0;1;0;190;344;0;1
20150106;LT;706;6;4;2;640;1461;6;4
20150106;LS;5;0;0;0;4;6;0;0
20150106;LR;7;0;0;0;6;11;0;0
20150106;LK;157;0;2;0;140;375;0;2
20150106;LI;20;0;0;0;17;35;0;0
20150106;LC;12;0;0;0;10;19;0;0
20150106;LB;121;3;1;0;113;326;2;1
20150106;LA;65;0;0;0;56;102;0;0
20150106;KZ;1253;6;3;1;1183;3181;6;3
20150106;KY;10;0;0;0;10;20;0;0
20150106;KW;189;1;0;1;164;426;1;0
20150106;KR;11093;70;45;10;9921;24554;59;41
20150106;KN;16;0;0;0;13;21;0;0
20150106;KM;1;0;0;0;1;1;0;0
20150106;KH;228;1;0;0;191;448;1;0
20150106;KG;209;2;0;0;197;544;2;0
20150106;KE;159;0;1;0;140;358;0;1
20150106;JP;40638;122;74;37;35317;106991;105;67
20150106;JO;252;1;1;0;235;577;1;1
20150106;JM;168;1;0;0;154;423;1;0
20150106;JE;9;0;0;0;7;18;0;0
20150106;IT;8170;50;21;13;7297;17885;39;17
20150106;IS;229;1;0;0;193;361;1;0
20150106;IR;3094;12;7;4;2844;4612;11;5
20150106;IQ;121;1;0;0;109;437;1;0
20150106;IN;4271;31;27;3;3942;14076;26;27
20150106;IM;7;0;0;0;6;14;0;0
20150106;IL;2543;9;5;0;2273;4840;8;5
20150106;IE;2171;10;3;7;1895;3968;9;3
20150106;ID;1742;6;8;1;1591;4128;6;5
20150106;HU;7480;36;21;7;6695;16296;28;21
20150106;HT;12;0;0;0;11;42;0;0
20150106;HR;557;6;1;0;492;1160;5;0
20150106;HN;50;1;0;0;43;151;1;0
20150106;HK;3020;16;4;2;2632;6456;14;5
20150106;GY;17;0;0;0;17;40;0;0
20150106;GW;0;0;0;0;0;2;0;0
20150106;GU;30;1;0;0;26;48;1;0
20150106;GT;172;1;1;0;147;340;0;1
20150106;GR;605;4;1;0;528;1305;5;1
20150106;GQ;2;0;0;0;2;5;0;0
20150106;GP;59;1;1;0;56;145;1;1
20150106;GN;7;0;0;0;7;35;0;0
20150106;GM;9;0;0;0;5;20;0;0
20150106;GL;7;0;0;0;6;8;0;0
20150106;GI;10;0;0;0;8;12;0;0
20150106;GH;91;0;0;0;86;251;0;0
20150106;GG;2;0;0;0;1;8;0;0
20150106;GF;8;0;0;0;6;14;0;0
20150106;GE;117;1;0;1;107;278;1;0
20150106;GD;27;0;1;0;20;39;0;1
20150106;GB;26639;121;52;17;22700;45451;94;43
20150106;GA;9;0;0;0;8;27;0;0
20150106;FR;15250;74;33;7;13230;24513;66;27
20150106;FO;7;0;0;0;7;13;0;0
20150106;FM;2;0;0;0;1;1;0;0
20150106;FK;2;0;0;0;2;2;0;0
20150106;FJ;22;0;0;0;17;44;0;0
20150106;FI;2862;9;5;4;2435;4085;7;3
20150106;ET;70;1;0;0;62;121;1;0
20150106;ES;10622;91;38;10;9236;21042;62;34
20150106;EG;776;5;7;0;726;1863;5;7
20150106;EE;739;2;1;2;668;1407;2;1
20150106;EC;197;2;0;0;173;526;1;0
20150106;DZ;168;0;1;0;156;868;0;1
20150106;DO;169;0;0;0;143;414;0;0
20150106;DM;16;0;0;0;9;23;0;0
20150106;DK;1532;4;2;1;1313;2497;2;2
20150106;DJ;8;0;0;0;7;18;0;0
20150106;DE;62211;267;137;54;53110;114357;207;120
20150106;CZ;6416;37;14;5;5581;10979;31;13
20150106;CY;118;1;1;0;106;267;1;1
20150106;CW;7;0;0;0;6;11;0;0
20150106;CV;5;0;0;0;4;10;0;0
20150106;CU;10;0;0;0;9;11;0;0
20150106;CR;287;2;1;0;243;635;3;1
20150106;CO;1085;7;4;1;962;2818;5;4
20150106;CN;5558;10;5;1;4640;11691;7;5
20150106;CM;21;1;0;0;17;59;1;0
20150106;CL;778;5;2;1;682;1893;4;2
20150106;CK;1;0;0;0;0;2;0;0
20150106;CI;15;0;0;0;14;115;0;0
20150106;CH;9371;30;14;5;7694;15345;21;10
20150106;CG;8;0;0;0;8;24;0;0
20150106;CF;1;0;0;0;1;1;0;0
20150106;CD;29;0;0;0;23;69;0;0
20150106;CA;15266;81;35;15;13255;25916;64;33
20150106;BZ;18;0;0;0;17;33;0;0
20150106;BY;1461;12;6;0;1340;3189;10;6
20150106;BW;19;0;0;0;15;31;0;0
20150106;BT;5;0;0;0;5;13;0;0
20150106;BS;39;0;0;0;32;78;0;0
20150106;BR;13180;100;67;10;11793;31051;84;63
20150106;BO;133;0;0;0;119;344;0;0
20150106;BN;47;1;0;0;47;141;1;0
20150106;BM;17;0;0;0;15;25;0;0
20150106;BJ;19;0;0;0;18;50;0;0
20150106;BI;8;0;0;0;8;14;0;0
20150106;BH;89;0;0;0;79;222;0;0
20150106;BG;693;3;2;1;637;1349;3;2
20150106;BF;6;0;0;0;5;45;0;0
20150106;BE;3353;21;3;2;2900;6117;13;2
20150106;BD;177;4;1;0;168;566;3;1
20150106;BB;23;0;0;0;21;51;0;0
20150106;BA;203;1;0;0;194;639;1;0
20150106;AZ;192;1;0;0;182;557;1;0
20150106;AX;1;0;0;0;1;1;0;0
20150106;AW;5;0;0;0;5;24;0;0
20150106;AU;13866;48;19;10;11535;21141;37;15
20150106;AT;8560;33;15;16;7189;13415;23;13
20150106;AS;2;0;0;0;1;1;0;0
20150106;AR;930;5;7;1;822;2708;4;7
20150106;AQ;0;0;0;0;0;1;0;0
20150106;AO;28;0;0;0;27;73;0;0
20150106;AN;36;0;0;0;28;45;0;0
20150106;AM;65;3;3;0;59;167;3;2
20150106;AL;57;0;1;0;53;156;0;1
20150106;AI;3;0;0;0;2;8;0;0
20150106;AG;15;0;0;0;14;28;0;0
20150106;AF;70;0;0;0;65;151;0;0
20150106;AE;763;4;6;1;668;1591;4;4
20150106;AD;6;0;0;0;5;20;0;0
20150105;unknown;0;0;0;0;0;219854;1;1
20150105;ZZ;253;1;0;1;208;524;1;0
20150105;ZW;55;0;0;0;51;143;0;0
20150105;ZM;30;0;0;0;25;62;0;0
20150105;ZA;1333;4;2;1;1171;2537;2;2
20150105;YT;3;0;0;0;3;5;0;0
20150105;YE;50;0;0;0;45;127;0;0
20150105;WS;4;0;0;0;4;5;0;0
20150105;VU;4;0;0;0;4;4;0;0
20150105;VN;3825;18;18;1;3605;10118;13;17
20150105;VI;2;0;0;0;2;7;0;0
20150105;VG;2;0;0;0;2;3;0;0
20150105;VE;356;5;2;0;308;925;5;2
20150105;VC;15;0;0;0;10;21;0;0
20150105;UZ;198;3;0;0;192;561;3;0
20150105;UY;109;0;0;0;99;240;0;0
20150105;US;135406;649;294;73;112554;234817;537;263
20150105;UG;40;1;0;0;36;97;1;0
20150105;UA;6459;76;45;9;5956;14093;71;44
20150105;TZ;81;1;1;0;71;176;1;1
20150105;TW;8761;29;33;3;7683;27442;24;35
20150105;TT;119;1;0;0;103;289;0;0
20150105;TR;2728;14;6;3;2539;8043;13;6
20150105;TO;1;0;0;0;0;0;0;0
20150105;TN;89;0;1;0;82;359;0;1
20150105;TM;25;0;0;0;24;64;0;0
20150105;TL;12;0;0;0;11;16;0;0
20150105;TJ;48;0;0;0;45;130;0;0
20150105;TH;2919;13;12;0;2605;6251;11;12
20150105;TG;7;0;0;0;5;23;0;0
20150105;TD;7;0;0;0;6;10;0;0
20150105;TC;2;0;0;0;1;3;0;0
20150105;SZ;4;0;0;0;4;7;0;0
20150105;SY;10;0;0;0;9;32;0;0
20150105;SX;12;0;0;0;9;17;0;0
20150105;SV;65;0;0;0;58;182;1;0
20150105;ST;2;0;0;0;2;2;0;0
20150105;SS;6;0;0;0;6;8;0;0
20150105;SR;12;0;0;0;7;29;0;0
20150105;SO;4;0;0;0;3;16;0;0
20150105;SN;33;0;0;0;29;134;0;0
20150105;SM;0;0;0;0;0;2;0;0
20150105;SL;5;0;0;0;4;10;0;0
20150105;SK;1081;5;3;1;957;1952;1;3
20150105;SJ;1;0;0;0;1;1;0;0
20150105;SI;580;4;1;1;524;1137;3;1
20150105;SH;0;0;0;0;0;1;0;0
20150105;SG;2831;7;3;1;2447;5304;8;3
20150105;SE;5743;14;5;10;4832;8559;10;4
20150105;SD;19;0;0;0;18;40;0;0
20150105;SC;9;0;0;0;9;13;0;0
20150105;SB;1;0;0;0;1;1;0;0
20150105;SA;938;7;4;1;863;2607;4;3
20150105;RW;19;0;0;0;17;37;0;0
20150105;RU;22964;149;106;22;20487;46352;134;96
20150105;RS;768;2;4;2;699;1775;3;4
20150105;RO;1163;5;7;3;1030;2539;5;6
20150105;RE;88;0;0;0;77;166;0;0
20150105;QA;210;1;0;0;190;424;1;0
20150105;PY;66;1;0;0;62;207;1;0
20150105;PW;1;0;0;0;1;3;0;0
20150105;PT;935;6;4;1;808;1989;6;4
20150105;PS;9;0;0;0;9;34;0;0
20150105;PR;149;1;0;0;104;282;0;0
20150105;PM;0;0;0;0;0;2;0;0
20150105;PL;18921;68;35;16;16727;35071;56;37
20150105;PK;592;7;5;0;557;1873;6;5
20150105;PH;2335;8;9;2;2122;6295;8;9
20150105;PG;17;0;0;0;14;27;0;0
20150105;PF;24;0;0;0;19;44;0;0
20150105;PE;518;1;3;0;453;1162;1;3
20150105;PA;127;2;1;0;111;319;2;1
20150105;OM;140;1;0;0;133;404;0;0
20150105;NZ;2271;4;4;3;1976;4175;3;4
20150105;NP;174;2;1;0;164;489;2;1
20150105;NO;2840;11;3;3;2384;4114;10;3
20150105;NL;5183;29;13;2;4459;9256;22;10
20150105;NI;59;2;0;0;49;134;1;0
20150105;NG;208;0;0;1;188;479;0;0
20150105;NE;3;0;0;0;3;20;0;0
20150105;NC;30;0;0;0;24;34;0;0
20150105;NA;29;0;0;0;24;52;0;0
20150105;MZ;38;1;0;0;37;60;1;0
20150105;MY;1772;10;5;2;1594;4420;8;5
20150105;MX;2276;12;9;1;2023;6138;11;8
20150105;MW;11;0;0;0;10;22;0;0
20150105;MV;15;0;0;0;15;54;0;0
20150105;MU;65;2;0;0;52;153;2;0
20150105;MT;79;0;0;0;72;186;0;0
20150105;MS;1;0;0;0;0;2;0;0
20150105;MR;2;0;0;0;2;18;0;0
20150105;MQ;23;0;0;1;18;37;0;0
20150105;MP;6;0;0;0;5;11;0;0
20150105;MO;104;0;0;0;95;283;0;0
20150105;MN;83;1;0;0;75;262;1;0
20150105;MM;117;1;0;0;101;216;1;0
20150105;ML;11;0;0;0;9;63;0;0
20150105;MK;104;2;1;0;92;246;2;1
20150105;MH;2;0;0;0;2;3;0;0
20150105;MG;20;2;1;0;19;74;3;1
20150105;ME;52;0;0;0;46;110;0;0
20150105;MD;208;1;2;0;201;507;1;2
20150105;MC;0;0;0;0;0;4;0;0
20150105;MA;399;3;2;0;357;1648;2;2
20150105;LY;50;0;0;0;48;137;0;0
20150105;LV;532;0;3;0;459;956;0;3
20150105;LU;232;1;0;0;183;336;1;0
20150105;LT;705;3;3;1;638;1457;3;3
20150105;LS;5;0;0;0;4;6;0;0
20150105;LR;6;0;0;0;5;10;0;0
20150105;LK;157;1;1;0;141;375;1;1
20150105;LI;19;0;0;0;16;35;0;0
20150105;LC;11;0;0;0;9;21;0;0
20150105;LB;120;0;0;0;112;327;0;0
20150105;LA;61;0;0;0;51;94;0;0
20150105;KZ;1246;14;13;0;1177;3177;13;12
20150105;KY;11;0;0;0;11;22;0;0
20150105;KW;186;0;0;0;161;420;0;0
20150105;KR;11084;54;29;5;9914;24515;47;26
20150105;KN;15;0;0;0;11;19;0;0
20150105;KM;1;0;0;0;1;1;0;0
20150105;KH;229;0;0;0;193;448;0;0
20150105;KG;207;1;2;0;195;542;2;2
20150105;KE;162;2;0;0;142;358;1;0
20150105;JP;40526;126;79;29;35215;106877;97;77
20150105;JO;256;2;1;2;239;577;2;1
20150105;JM;164;0;1;1;150;419;0;1
20150105;JE;9;0;0;0;7;19;0;0
20150105;IT;8173;44;34;7;7300;17907;34;33
20150105;IS;233;8;2;0;197;365;8;2
20150105;IR;3104;15;7;3;2855;4620;15;6
20150105;IQ;120;1;1;0;109;435;1;1
20150105;IN;4289;36;16;2;3960;14074;33;17
20150105;IM;7;0;0;0;6;13;0;0
20150105;IL;2565;10;6;0;2293;4846;9;6
20150105;IE;2170;9;5;3;1886;3959;7;5
20150105;ID;1758;6;5;2;1603;4126;5;6
20150105;HU;7507;52;19;8;6715;16300;44;19
20150105;HT;12;0;0;0;11;40;0;0
20150105;HR;556;3;5;2;491;1160;2;5
20150105;HN;48;0;2;0;41;150;0;2
20150105;HK;3008;12;10;2;2625;6436;12;10
20150105;GY;17;0;0;0;17;39;0;0
20150105;GW;0;0;0;0;0;2;0;0
20150105;GU;27;0;0;0;23;45;0;0
20150105;GT;168;2;0;0;143;335;1;0
20150105;GR;616;4;1;0;539;1319;5;1
20150105;GQ;1;0;0;0;1;4;0;0
20150105;GP;60;2;0;0;57;146;2;0
20150105;GN;7;1;0;0;7;35;1;0
20150105;GM;9;0;0;0;5;20;0;0
20150105;GL;6;0;0;0;5;7;0;0
20150105;GI;10;1;0;0;8;11;1;0
20150105;GH;89;0;1;1;84;257;0;1
20150105;GG;2;0;0;0;1;8;0;0
20150105;GF;7;0;0;0;5;13;0;0
20150105;GE;119;0;0;0;109;280;0;0
20150105;GD;24;0;0;0;18;34;0;0
20150105;GB;26559;128;52;19;22607;45253;91;44
20150105;GA;10;0;0;0;9;27;0;0
20150105;FR;15251;88;16;11;13224;24504;76;14
20150105;FO;6;0;0;0;6;11;0;0
20150105;FM;2;0;0;0;1;1;0;0
20150105;FK;2;0;0;0;2;2;0;0
20150105;FJ;22;1;0;0;17;45;1;0
20150105;FI;2835;14;3;1;2410;4061;9;3
20150105;ET;68;0;0;0;60;120;0;0
20150105;ES;10639;53;29;5;9262;21032;42;27
20150105;EG;785;5;5;3;733;1859;4;5
20150105;EE;745;3;1;0;674;1409;1;1
20150105;EC;194;1;0;0;170;522;1;0
20150105;DZ;168;5;2;0;155;865;4;1
20150105;DO;166;0;0;0;141;414;0;0
20150105;DM;14;0;0;0;8;22;0;0
20150105;DK;1528;8;2;0;1307;2490;7;2
20150105;DJ;7;0;0;0;6;17;0;0
20150105;DE;62108;247;134;46;52984;113964;192;116
20150105;CZ;6395;30;20;8;5562;10954;26;19
20150105;CY;115;0;0;0;104;261;0;0
20150105;CW;7;0;0;0;6;12;0;0
20150105;CV;5;0;0;0;4;10;0;0
20150105;CU;9;0;0;0;8;10;0;0
20150105;CR;287;1;0;0;243;635;1;0
20150105;CO;1093;11;7;1;973;2821;11;7
20150105;CN;5592;11;9;3;4667;11717;8;7
20150105;CM;20;0;0;0;16;58;0;0
20150105;CL;769;4;3;0;677;1890;2;2
20150105;CK;1;0;0;0;0;2;0;0
20150105;CI;15;0;0;0;14;116;0;0
20150105;CH;9297;48;17;4;7629;15249;35;13
20150105;CG;8;0;0;0;8;24;0;0
20150105;CF;1;0;0;0;1;1;0;0
20150105;CD;29;0;0;0;23;69;0;0
20150105;CA;15217;76;28;10;13210;25838;63;29
20150105;BZ;21;0;0;0;19;33;0;0
20150105;BY;1450;12;13;2;1334;3192;13;12
20150105;BW;19;0;0;0;15;32;0;0
20150105;BT;5;0;0;0;5;13;0;0
20150105;BS;38;0;0;0;31;75;0;0
20150105;BR;13160;90;59;10;11785;30978;78;51
20150105;BO;135;1;3;0;121;346;1;2
20150105;BN;44;0;0;0;44;140;0;0
20150105;BM;18;0;0;0;16;25;0;0
20150105;BJ;19;0;0;0;18;50;0;0
20150105;BI;7;0;0;0;7;13;0;0
20150105;BH;86;0;0;1;76;220;0;0
20150105;BG;706;3;0;1;650;1364;3;0
20150105;BF;6;0;0;0;5;46;0;0
20150105;BE;3316;21;5;0;2870;6084;17;5
20150105;BD;176;0;2;0;169;567;0;1
20150105;BB;22;0;0;0;19;50;0;0
20150105;BA;210;2;1;0;199;645;2;1
20150105;AZ;196;0;0;0;185;559;0;0
20150105;AX;1;0;0;0;1;2;0;0
20150105;AW;6;0;0;0;6;25;0;0
20150105;AU;13865;37;20;10;11528;21125;26;19
20150105;AT;8466;31;8;11;7110;13320;24;6
20150105;AS;2;0;0;0;1;1;0;0
20150105;AR;942;6;3;1;834;2700;5;3
20150105;AQ;0;0;0;0;0;1;0;0
20150105;AO;27;0;0;0;26;73;0;0
20150105;AN;34;0;0;0;26;42;0;0
20150105;AM;67;1;1;0;59;166;1;1
20150105;AL;59;0;0;0;54;157;0;0
20150105;AI;4;0;0;0;4;10;0;0
20150105;AG;13;0;0;0;12;25;0;0
20150105;AF;75;1;0;0;68;156;0;0
20150105;AE;777;8;3;0;677;1592;7;2
20150105;AD;9;0;0;0;7;24;0;0
20150104;unknown;0;0;0;0;0;219695;1;2
20150104;ZZ;230;3;0;0;189;502;2;1
20150104;ZW;52;0;0;1;48;141;0;0
20150104;ZM;30;1;0;0;25;61;1;0
20150104;ZA;1331;3;5;4;1171;2538;4;5
20150104;YT;3;0;0;0;3;5;0;0
20150104;YE;50;0;0;0;45;127;0;0
20150104;WS;4;0;0;0;4;5;0;0
20150104;VU;4;0;0;0;4;4;0;0
20150104;VN;3839;30;21;2;3619;10118;26;20
20150104;VI;2;0;0;0;2;7;0;0
20150104;VG;2;0;0;0;2;3;0;0
20150104;VE;352;3;2;0;305;923;3;1
20150104;VC;17;0;0;0;12;23;0;0
20150104;UZ;197;0;1;1;191;558;0;1
20150104;UY;107;1;0;0;97;237;1;0
20150104;US;135054;491;312;88;112230;234298;398;282
20150104;UG;37;0;0;0;34;94;0;0
20150104;UA;6427;59;37;3;5930;14015;58;37
20150104;TZ;80;0;0;0;70;173;0;0
20150104;TW;8769;36;31;3;7693;27438;26;31
20150104;TT;119;1;0;0;103;291;1;0
20150104;TR;2727;18;15;3;2539;8050;16;15
20150104;TO;1;0;0;0;0;0;0;0
20150104;TN;93;2;1;0;86;362;2;1
20150104;TM;24;0;0;0;23;64;0;0
20150104;TL;12;0;0;0;11;15;0;0
20150104;TJ;49;0;0;0;46;131;0;0
20150104;TH;2921;14;13;3;2606;6253;13;11
20150104;TG;7;0;0;0;5;23;0;0
20150104;TD;8;0;0;0;7;11;0;0
20150104;TC;2;0;0;0;1;3;0;0
20150104;SZ;3;0;0;0;3;6;0;0
20150104;SY;8;0;0;0;7;29;0;0
20150104;SX;11;0;0;0;10;19;0;0
20150104;SV;65;1;0;0;58;182;1;0
20150104;ST;2;0;0;0;2;2;0;0
20150104;SS;7;0;0;0;7;9;0;0
20150104;SR;12;0;0;0;7;29;0;0
20150104;SO;3;0;0;0;3;16;0;0
20150104;SN;33;1;1;0;29;135;1;1
20150104;SM;0;0;0;0;0;2;0;0
20150104;SL;6;0;0;0;5;9;0;0
20150104;SK;1086;5;6;1;965;1965;4;6
20150104;SJ;1;0;0;0;1;1;0;0
20150104;SI;575;4;1;0;520;1135;4;1
20150104;SH;0;0;0;0;0;1;0;0
20150104;SG;2810;16;7;1;2429;5276;14;7
20150104;SE;5724;18;6;3;4816;8536;14;5
20150104;SD;19;0;0;0;18;40;0;0
20150104;SC;9;0;0;0;9;13;0;0
20150104;SB;1;0;0;0;1;1;0;0
20150104;SA;938;12;3;0;863;2609;11;3
20150104;RW;19;0;0;0;17;37;0;0
20150104;RU;22978;96;83;28;20501;46282;85;80
20150104;RS;770;7;3;2;701;1772;7;3
20150104;RO;1169;8;5;0;1034;2540;7;3
20150104;RE;88;0;0;0;77;166;0;0
20150104;QA;206;1;1;0;187;420;1;1
20150104;PY;66;0;0;0;62;208;0;0
20150104;PW;1;0;0;0;1;4;0;0
20150104;PT;934;6;5;0;809;1995;5;4
20150104;PS;9;0;0;0;9;33;0;0
20150104;PR;147;0;0;0;104;282;0;0
20150104;PM;0;0;0;0;0;2;0;0
20150104;PL;18925;102;57;19;16733;35062;88;53
20150104;PK;590;6;1;0;556;1862;6;1
20150104;PH;2336;13;12;4;2126;6284;13;10
20150104;PG;17;0;0;0;14;27;0;0
20150104;PF;24;0;0;0;19;44;0;0
20150104;PE;522;5;5;0;455;1164;4;5
20150104;PA;125;1;1;0;110;317;1;1
20150104;OM;137;0;1;1;131;403;0;1
20150104;NZ;2268;6;5;2;1973;4172;6;4
20150104;NP;172;1;0;1;163;488;1;0
20150104;NO;2827;2;5;4;2372;4103;2;4
20150104;NL;5149;26;16;8;4436;9227;19;16
20150104;NI;56;1;1;0;47;133;1;1
20150104;NG;207;1;0;0;187;479;1;0
20150104;NE;3;0;0;0;3;21;0;0
20150104;NC;32;0;0;0;26;35;0;0
20150104;NA;30;0;1;0;25;52;0;1
20150104;MZ;37;0;0;0;36;61;0;0
20150104;MY;1782;8;5;4;1604;4425;7;5
20150104;MX;2277;19;13;3;2026;6131;17;12
20150104;MW;11;0;0;0;10;23;0;0
20150104;MV;15;0;0;0;15;53;0;0
20150104;MU;65;0;0;0;52;153;0;0
20150104;MT;83;0;0;0;75;188;0;0
20150104;MS;1;0;0;0;0;2;0;0
20150104;MR;2;0;0;0;2;18;0;0
20150104;MQ;22;0;0;0;17;36;0;0
20150104;MP;6;0;0;0;5;11;0;0
20150104;MO;103;1;1;0;94;282;1;1
20150104;MN;81;1;1;0;73;260;1;1
20150104;MM;115;0;0;0;100;214;0;0
20150104;ML;11;0;1;0;9;62;0;1
20150104;MK;103;0;0;0;91;244;0;0
20150104;MH;2;0;0;0;2;3;0;0
20150104;MG;19;0;1;0;18;71;0;1
20150104;ME;54;0;0;0;48;110;0;0
20150104;MD;207;3;5;2;200;506;3;5
20150104;MC;0;0;0;0;0;4;0;0
20150104;MA;396;2;4;1;357;1648;2;4
20150104;LY;53;0;0;0;51;138;0;0
20150104;LV;535;3;1;1;462;952;3;1
20150104;LU;236;0;1;0;188;344;0;1
20150104;LT;713;5;6;0;645;1462;3;6
20150104;LS;5;0;0;0;4;6;0;0
20150104;LR;6;0;0;0;5;10;0;0
20150104;LK;155;1;0;0;139;373;1;0
20150104;LI;21;0;0;0;17;34;0;0
20150104;LC;10;0;0;0;8;20;0;0
20150104;LB;120;2;2;0;112;328;2;2
20150104;LA;62;2;1;0;53;96;2;1
20150104;KZ;1238;15;12;1;1169;3157;15;12
20150104;KY;11;0;0;0;11;22;0;0
20150104;KW;184;1;0;0;160;422;1;0
20150104;KR;11048;66;41;11;9884;24463;61;38
20150104;KN;15;0;0;0;11;19;0;0
20150104;KM;1;0;0;0;1;1;0;0
20150104;KH;226;1;0;0;189;442;1;0
20150104;KG;208;3;2;0;196;540;3;2
20150104;KE;162;2;0;0;141;359;2;0
20150104;JP;40443;122;93;28;35137;106755;96;87
20150104;JO;256;4;2;0;238;578;4;2
20150104;JM;166;0;2;2;151;421;0;2
20150104;JE;9;0;0;0;7;19;0;0
20150104;IT;8213;45;44;11;7338;17919;38;41
20150104;IS;229;1;0;0;193;359;1;0
20150104;IR;3091;16;8;4;2841;4599;12;8
20150104;IQ;118;0;1;0;107;430;0;0
20150104;IN;4280;41;25;7;3949;14054;35;24
20150104;IM;9;0;0;1;8;15;0;0
20150104;IL;2563;9;3;2;2292;4841;8;3
20150104;IE;2165;10;4;3;1885;3953;8;2
20150104;ID;1760;12;10;1;1607;4134;12;10
20150104;HU;7482;36;17;8;6695;16262;29;16
20150104;HT;12;0;0;0;12;42;0;0
20150104;HR;559;2;4;0;495;1157;1;4
20150104;HN;49;1;0;0;43;150;1;0
20150104;HK;3008;24;20;4;2623;6435;18;19
20150104;GY;18;0;0;0;18;40;0;0
20150104;GW;0;0;0;0;0;2;0;0
20150104;GU;27;0;1;0;23;46;0;1
20150104;GT;160;1;1;0;136;328;1;1
20150104;GR;619;5;2;0;541;1318;5;3
20150104;GQ;1;0;0;0;1;4;0;0
20150104;GP;58;0;0;0;55;144;0;0
20150104;GN;6;0;0;0;6;34;0;0
20150104;GM;8;0;0;0;4;19;0;0
20150104;GL;6;0;0;0;5;7;0;0
20150104;GI;9;0;0;0;7;10;0;0
20150104;GH;92;1;0;0;87;252;1;0
20150104;GG;2;0;0;0;1;8;0;0
20150104;GF;8;0;0;0;6;14;0;0
20150104;GE;119;1;2;0;109;282;0;2
20150104;GD;23;0;0;0;17;33;0;0
20150104;GB;26449;128;63;24;22533;45144;103;51
20150104;GA;11;0;0;0;10;27;0;0
20150104;FR;15189;81;40;11;13172;24445;68;40
20150104;FO;6;0;0;0;6;11;0;0
20150104;FM;2;0;0;0;1;1;0;0
20150104;FK;2;0;0;1;2;2;0;0
20150104;FJ;20;0;0;0;15;43;0;0
20150104;FI;2815;12;3;3;2396;4040;10;3
20150104;ET;68;0;0;0;60;120;0;0
20150104;ES;10630;90;42;6;9246;21008;80;41
20150104;EG;785;9;5;0;734;1857;8;5
20150104;EE;750;1;1;0;677;1409;0;0
20150104;EC;195;0;0;0;170;523;0;0
20150104;DZ;166;2;0;0;154;862;2;0
20150104;DO;167;1;0;1;143;417;1;0
20150104;DM;14;0;0;0;8;22;0;0
20150104;DK;1511;4;4;3;1297;2475;4;2
20150104;DJ;7;0;0;0;6;17;0;0
20150104;DE;61968;222;134;60;52868;113732;179;122
20150104;CZ;6376;33;9;6;5543;10922;26;8
20150104;CY;122;2;0;0;111;270;2;0
20150104;CW;5;0;0;0;4;9;0;0
20150104;CV;4;0;0;0;3;9;0;0
20150104;CU;9;0;0;0;8;10;0;0
20150104;CR;286;4;1;0;241;634;4;1
20150104;CO;1095;4;5;1;975;2818;4;5
20150104;CN;5602;12;9;1;4676;11723;9;9
20150104;CM;19;0;0;0;15;55;0;0
20150104;CL;767;6;4;1;674;1885;4;4
20150104;CK;1;0;0;0;0;1;0;0
20150104;CI;15;0;0;0;14;116;0;0
20150104;CH;9217;39;17;11;7563;15167;26;15
20150104;CG;8;1;0;0;8;24;1;0
20150104;CF;1;0;0;0;1;1;0;0
20150104;CD;27;0;0;0;21;67;0;0
20150104;CA;15167;53;26;14;13170;25771;40;21
20150104;BZ;22;0;1;0;20;33;0;1
20150104;BY;1459;8;5;1;1340;3182;8;5
20150104;BW;17;1;0;0;13;30;1;0
20150104;BT;5;0;0;0;5;13;0;0
20150104;BS;36;0;0;0;29;73;0;0
20150104;BR;13118;89;46;8;11743;30909;72;45
